timestamp,OAT,Electricity:Facility [kWh](TimeStep),HVAC_Elec
2023/ 03/06  04:45:00,47.75,0.728652601,0.555690427
2023/ 03/06  05:00:00,48.02,0.746586659,0.573624485
2023/ 03/06  05:15:00,47.75,0.755910592,0.545918947
2023/ 03/06  05:30:00,47.48,0.742505308,0.532513664
2023/ 03/06  05:45:00,47.21,0.734377963,0.524386319
2023/ 03/06  06:00:00,46.94,0.734706714,0.52471507
2023/ 03/06  06:15:00,46.94,0.753907125,0.514428871
2023/ 03/06  06:30:00,46.94,0.754754749,0.515276495
2023/ 03/06  06:45:00,46.94,0.755599752,0.516121498
2023/ 03/06  07:00:00,46.94,0.764745671,0.525267418
2023/ 03/06  07:15:00,47.705,1.20157798,0.81575409
2023/ 03/06  07:30:00,48.47,1.195812868,0.808790418
2023/ 03/06  07:45:00,49.235,1.1926495,0.804449722
2023/ 03/06  08:00:00,50,1.188943791,0.799591555
2023/ 03/06  08:15:00,50.495,1.213433609,0.850737813
2023/ 03/06  08:30:00,50.99,1.089059254,0.769949328
2023/ 03/06  08:45:00,51.485,0.848346249,0.609570919
2023/ 03/06  09:00:00,51.98,0.872844191,0.634068861
2023/ 03/06  09:15:00,52.25,0.863138455,0.634084566
2023/ 03/06  09:30:00,52.52,0.84894331,0.619889421
2023/ 03/06  09:45:00,52.79,0.834404022,0.605350133
2023/ 03/06  10:00:00,53.06,0.819549788,0.590495899
2023/ 03/06  10:15:00,52.565,1.215269502,0.861404113
2023/ 03/06  10:30:00,52.07,1.201221802,0.845922271
2023/ 03/06  10:45:00,51.575,1.186761724,0.830119006
2023/ 03/06  11:00:00,51.08,1.168887053,0.810954512
2023/ 03/06  11:15:00,50.81,1.088842913,0.755774856
2023/ 03/06  11:30:00,50.54,0.790889127,0.553627708
2023/ 03/06  11:45:00,50.27,0.799298148,0.562036729
2023/ 03/06  12:00:00,50,0.795890088,0.558628669
2023/ 03/06  12:15:00,50.765,0.738829199,0.505901202
2023/ 03/06  12:30:00,51.53,0.686515858,0.45358786
2023/ 03/06  12:45:00,52.295,0.640903576,0.407975578
2023/ 03/06  13:00:00,53.06,0.600148868,0.36722087
2023/ 03/06  13:15:00,53.78,0.567463751,0.339130435
2023/ 03/06  13:30:00,54.5,0.534308319,0.305975003
2023/ 03/06  13:45:00,55.22,0.889739173,0.541395117
2023/ 03/06  14:00:00,55.94,0.860161803,0.510090534
2023/ 03/06  14:15:00,56.705,0.851547725,0.50010682
2023/ 03/06  14:30:00,57.47,0.80106134,0.46255386
2023/ 03/06  14:45:00,58.235,0.422394893,0.194415328
2023/ 03/06  15:00:00,59,0.364669143,0.136689578
2023/ 03/06  15:15:00,59.27,0.324366945,7.81E-02
2023/ 03/06  15:30:00,59.54,0.251612088,5.36E-03
2023/ 03/06  15:45:00,59.81,0.251612088,5.36E-03
2023/ 03/06  16:00:00,60.08,0.329952118,8.37E-02
2023/ 03/06  16:15:00,59.81,0.393987846,8.58E-02
2023/ 03/06  16:30:00,59.54,0.440777933,0.132609118
2023/ 03/06  16:45:00,59.27,0.446136857,0.137968042
2023/ 03/06  17:00:00,59,0.456933342,0.148764527
2023/ 03/06  17:15:00,58.505,0.884496414,0.377739265
2023/ 03/06  17:30:00,58.01,0.888522061,0.380195496
2023/ 03/06  17:45:00,57.515,0.899796178,0.389971069
2023/ 03/06  18:00:00,57.02,0.865071514,0.373529395
2023/ 03/06  18:15:00,57.515,0.542655566,0.119225472
2023/ 03/06  18:30:00,58.01,0.536860763,0.113430669
2023/ 03/06  18:45:00,58.505,0.549527668,0.126097574
2023/ 03/06  19:00:00,59,0.573149488,0.149719394
2023/ 03/06  19:15:00,57.245,0.625456443,0.208161089
2023/ 03/06  19:30:00,55.49,0.688095516,0.270800162
2023/ 03/06  19:45:00,53.735,0.751976027,0.334680674
2023/ 03/06  20:00:00,51.98,1.122677806,0.616145947
2023/ 03/06  20:15:00,51.485,1.197103654,0.664801101
2023/ 03/06  20:30:00,50.99,1.173645154,0.640022576
2023/ 03/06  20:45:00,50.495,1.152589054,0.617857345
2023/ 03/06  21:00:00,50,1.095129888,0.570592162
2023/ 03/06  21:15:00,50,0.71198269,0.33284754
2023/ 03/06  21:30:00,50,0.737057298,0.357922148
2023/ 03/06  21:45:00,50,0.762585564,0.383450415
2023/ 03/06  22:00:00,50,0.787739485,0.408604335
2023/ 03/06  22:15:00,49.505,0.74888978,0.444318138
2023/ 03/06  22:30:00,49.01,0.773425109,0.468853466
2023/ 03/06  22:45:00,48.515,0.796779732,0.49220809
2023/ 03/06  23:00:00,48.02,0.819146704,0.514575061
2023/ 03/06  23:15:00,47.525,0.811853385,0.57319586
2023/ 03/06  23:30:00,47.03,0.861963749,0.623306224
2023/ 03/06  23:45:00,46.535,0.912127975,0.67347045
2023/ 03/06  24:00:00,46.04,1.396799991,1.041677785
2023/ 03/07  00:15:00,45.545,1.362255415,1.057266095
2023/ 03/07  00:30:00,45.05,1.369581581,1.063149064
2023/ 03/07  00:45:00,44.555,1.208331113,0.950690889
2023/ 03/07  01:00:00,44.06,0.982033989,0.794902672
2023/ 03/07  01:15:00,44.06,0.975504349,0.803571395
2023/ 03/07  01:30:00,44.06,0.979466629,0.807533675
2023/ 03/07  01:45:00,44.06,0.982644654,0.810711699
2023/ 03/07  02:00:00,44.06,0.984342295,0.812409341
2023/ 03/07  02:15:00,44.06,1.006416704,0.839614694
2023/ 03/07  02:30:00,44.06,1.03242218,0.865620169
2023/ 03/07  02:45:00,44.06,1.0588145,0.892012489
2023/ 03/07  03:00:00,44.06,1.084666155,0.917864144
2023/ 03/07  03:15:00,43.79,1.0969858,0.933993493
2023/ 03/07  03:30:00,43.52,1.113269788,0.950277481
2023/ 03/07  03:45:00,43.25,1.129615399,0.966623091
2023/ 03/07  04:00:00,42.98,1.144469974,0.981477667
2023/ 03/07  04:15:00,42.755,1.137583318,0.964621144
2023/ 03/07  04:30:00,42.53,1.121939932,0.948977758
2023/ 03/07  04:45:00,42.305,1.107114683,0.934152509
2023/ 03/07  05:00:00,42.08,1.091686102,0.918723928
2023/ 03/07  05:15:00,41.81,1.079509344,0.8695177
2023/ 03/07  05:30:00,41.54,1.036229405,0.82623776
2023/ 03/07  05:45:00,41.27,0.994022592,0.784030948
2023/ 03/07  06:00:00,41,0.966040829,0.756049184
2023/ 03/07  06:15:00,41,1.015751756,0.776273502
2023/ 03/07  06:30:00,41,1.022852825,0.783374571
2023/ 03/07  06:45:00,41,1.423545101,1.069344457
2023/ 03/07  07:00:00,41,1.401770972,1.046642834
2023/ 03/07  07:15:00,41,1.376335167,0.993310623
2023/ 03/07  07:30:00,41,1.313155927,0.929427389
2023/ 03/07  07:45:00,41,1.262677999,0.878268469
2023/ 03/07  08:00:00,41,1.210398653,0.825326644
2023/ 03/07  08:15:00,41.495,0.903388006,0.616396768
2023/ 03/07  08:30:00,41.99,0.654738655,0.415963324
2023/ 03/07  08:45:00,42.485,0.580355464,0.341580134
2023/ 03/07  09:00:00,42.98,0.5093167,0.270541369
2023/ 03/07  09:15:00,43.745,0.471467279,0.242413389
2023/ 03/07  09:30:00,44.51,0.424644967,0.195591078
2023/ 03/07  09:45:00,45.275,0.520555357,0.215560749
2023/ 03/07  10:00:00,46.04,0.856571344,0.512971586
2023/ 03/07  10:15:00,46.04,0.722488161,0.373168951
2023/ 03/07  10:30:00,46.04,0.358230717,8.05E-03
2023/ 03/07  10:45:00,46.04,0.686192493,0.335200107
2023/ 03/07  11:00:00,46.04,0.60529343,0.253504773
2023/ 03/07  11:15:00,46.265,0.347833214,7.70E-03
2023/ 03/07  11:30:00,46.49,0.242618566,5.36E-03
2023/ 03/07  11:45:00,46.715,0.242618566,5.36E-03
2023/ 03/07  12:00:00,46.94,0.242618566,5.36E-03
2023/ 03/07  12:15:00,47.435,0.238285145,5.36E-03
2023/ 03/07  12:30:00,47.93,0.238285145,5.36E-03
2023/ 03/07  12:45:00,48.425,0.238285145,5.36E-03
2023/ 03/07  13:00:00,48.92,0.238285145,5.36E-03
2023/ 03/07  13:15:00,49.19,0.233690463,5.36E-03
2023/ 03/07  13:30:00,49.46,0.233690463,5.36E-03
2023/ 03/07  13:45:00,49.73,0.351164291,8.05E-03
2023/ 03/07  14:00:00,50,0.352097965,8.05E-03
2023/ 03/07  14:15:00,50,0.352803309,8.05E-03
2023/ 03/07  14:30:00,50,0.354002071,8.05E-03
2023/ 03/07  14:45:00,50,0.339034973,7.70E-03
2023/ 03/07  15:00:00,50,0.233336712,5.36E-03
2023/ 03/07  15:15:00,49.235,0.251612088,5.36E-03
2023/ 03/07  15:30:00,48.47,0.251612088,5.36E-03
2023/ 03/07  15:45:00,47.705,0.251612088,5.36E-03
2023/ 03/07  16:00:00,46.94,0.251612088,5.36E-03
2023/ 03/07  16:15:00,45.95,0.313525962,5.36E-03
2023/ 03/07  16:30:00,44.96,0.313525962,5.36E-03
2023/ 03/07  16:45:00,43.97,0.313525962,5.36E-03
2023/ 03/07  17:00:00,42.98,0.313525962,5.36E-03
2023/ 03/07  17:15:00,42.755,0.391097631,5.36E-03
2023/ 03/07  17:30:00,42.53,0.430209192,6.26E-03
2023/ 03/07  17:45:00,42.305,0.981784913,0.480792515
2023/ 03/07  18:00:00,42.08,1.178433784,0.676255107
2023/ 03/07  18:15:00,42.08,1.060575192,0.519659414
2023/ 03/07  18:30:00,42.08,1.159602334,0.617695658
2023/ 03/07  18:45:00,42.08,1.168839525,0.625943436
2023/ 03/07  19:00:00,42.08,1.028400887,0.531308881
2023/ 03/07  19:15:00,41.81,0.806488073,0.389192719
2023/ 03/07  19:30:00,41.54,0.836100166,0.418804812
2023/ 03/07  19:45:00,41.27,0.865847473,0.448552119
2023/ 03/07  20:00:00,41,0.892484366,0.475189013
2023/ 03/07  20:15:00,41.27,0.876928351,0.464661606
2023/ 03/07  20:30:00,41.54,0.86477952,0.452512775
2023/ 03/07  20:45:00,41.81,0.853572024,0.441305279
2023/ 03/07  21:00:00,42.08,1.276744802,0.748239616
2023/ 03/07  21:15:00,41.81,1.242891195,0.746268718
2023/ 03/07  21:30:00,41.54,1.246149333,0.748249635
2023/ 03/07  21:45:00,41.27,1.248946216,0.749779688
2023/ 03/07  22:00:00,41,1.169889002,0.693636852
2023/ 03/07  22:15:00,41,0.773135656,0.468564014
2023/ 03/07  22:30:00,41,0.772629355,0.468057713
2023/ 03/07  22:45:00,41,0.776787209,0.472215566
2023/ 03/07  23:00:00,41,0.789141543,0.484569901
2023/ 03/07  23:15:00,41,0.752446059,0.513788534
2023/ 03/07  23:30:00,41,0.769638673,0.530981148
2023/ 03/07  23:45:00,41,0.784299156,0.54564163
2023/ 03/07  24:00:00,41,0.796764316,0.558106791
2023/ 03/08  00:15:00,40.73,0.780652055,0.594969549
2023/ 03/08  00:30:00,40.46,0.809942846,0.62426034
2023/ 03/08  00:45:00,40.19,0.838026727,0.65234422
2023/ 03/08  01:00:00,39.92,0.86413559,0.678453084
2023/ 03/08  01:15:00,39.92,0.87366294,0.702603419
2023/ 03/08  01:30:00,39.92,0.893447182,0.72238766
2023/ 03/08  01:45:00,39.92,0.912499619,0.741440097
2023/ 03/08  02:00:00,39.92,0.929718192,0.758658671
2023/ 03/08  02:15:00,39.695,0.94087459,0.774642902
2023/ 03/08  02:30:00,39.47,0.955397111,0.789165423
2023/ 03/08  02:45:00,39.245,0.970115916,0.803884227
2023/ 03/08  03:00:00,39.02,0.983451544,0.817219856
2023/ 03/08  03:15:00,39.02,0.984086558,0.821412279
2023/ 03/08  03:30:00,39.02,0.985686659,0.82301238
2023/ 03/08  03:45:00,39.02,0.987226457,0.824552178
2023/ 03/08  04:00:00,39.02,0.987175489,0.82450121
2023/ 03/08  04:15:00,38.75,1.009220581,0.836864404
2023/ 03/08  04:30:00,38.48,1.024394466,0.852038289
2023/ 03/08  04:45:00,38.21,1.04077344,0.868417262
2023/ 03/08  05:00:00,37.94,1.508351113,1.219157291
2023/ 03/08  05:15:00,37.445,1.527573603,1.200082595
2023/ 03/08  05:30:00,36.95,1.51460362,1.18560708
2023/ 03/08  05:45:00,36.455,1.426259621,1.122277754
2023/ 03/08  06:00:00,35.96,1.117836045,0.908798756
2023/ 03/08  06:15:00,35.465,1.144940216,0.907845244
2023/ 03/08  06:30:00,34.97,1.164355877,0.927260905
2023/ 03/08  06:45:00,34.475,1.182905937,0.945810965
2023/ 03/08  07:00:00,33.98,1.199630662,0.962535691
2023/ 03/08  07:15:00,33.98,1.237191461,0.975355421
2023/ 03/08  07:30:00,33.98,1.238047476,0.976211436
2023/ 03/08  07:45:00,33.98,1.687775389,1.309151823
2023/ 03/08  08:00:00,33.98,1.679479626,1.29991123
2023/ 03/08  08:15:00,34.475,1.670755113,1.320638898
2023/ 03/08  08:30:00,34.97,1.639279554,1.288323035
2023/ 03/08  08:45:00,35.465,1.606822284,1.255034617
2023/ 03/08  09:00:00,35.96,1.515654599,1.180285862
2023/ 03/08  09:15:00,35.96,1.174005879,0.954853181
2023/ 03/08  09:30:00,35.96,1.191906868,0.972754171
2023/ 03/08  09:45:00,35.96,1.213082966,0.993930269
2023/ 03/08  10:00:00,35.96,1.234773827,1.015621129
2023/ 03/08  10:15:00,35.96,1.211983965,0.988924015
2023/ 03/08  10:30:00,35.96,1.184309761,0.961249811
2023/ 03/08  10:45:00,35.96,1.162156853,0.939096903
2023/ 03/08  11:00:00,35.96,1.58518826,1.246413718
2023/ 03/08  11:15:00,35.735,1.569566698,1.226657958
2023/ 03/08  11:30:00,35.51,1.553075325,1.209040754
2023/ 03/08  11:45:00,35.285,1.53334898,1.188208422
2023/ 03/08  12:00:00,35.06,1.512578272,1.166351244
2023/ 03/08  12:15:00,35.285,1.251817446,0.975570336
2023/ 03/08  12:30:00,35.51,1.041906332,0.819126064
2023/ 03/08  12:45:00,35.735,1.022084108,0.799303839
2023/ 03/08  13:00:00,35.96,1.007455575,0.784675307
2023/ 03/08  13:15:00,35.96,1.02216746,0.803119513
2023/ 03/08  13:30:00,35.96,1.045638405,0.826590458
2023/ 03/08  13:45:00,35.96,1.057588284,0.838540336
2023/ 03/08  14:00:00,35.96,1.067591993,0.848544046
2023/ 03/08  14:15:00,36.23,1.050302097,0.830624534
2023/ 03/08  14:30:00,36.5,1.032432403,0.812754839
2023/ 03/08  14:45:00,36.77,1.013342119,0.793664555
2023/ 03/08  15:00:00,37.04,0.99561666,0.775939096
2023/ 03/08  15:15:00,36.77,1.429207226,1.075172206
2023/ 03/08  15:30:00,36.5,1.408356195,1.05298563
2023/ 03/08  15:45:00,36.23,1.387288687,1.030592965
2023/ 03/08  16:00:00,35.96,1.360261502,1.002251072
2023/ 03/08  16:15:00,35.96,1.127877641,0.779341889
2023/ 03/08  16:30:00,35.96,0.934010689,0.633501447
2023/ 03/08  16:45:00,35.96,0.924973735,0.624464492
2023/ 03/08  17:00:00,35.96,0.926625972,0.62611673
2023/ 03/08  17:15:00,35.735,0.982364081,0.604220951
2023/ 03/08  17:30:00,35.51,1.007348516,0.629205386
2023/ 03/08  17:45:00,35.285,1.018814874,0.640671744
2023/ 03/08  18:00:00,35.06,1.037482533,0.659339403
2023/ 03/08  18:15:00,35.06,1.056626244,0.640794112
2023/ 03/08  18:30:00,35.06,1.084898747,0.669066615
2023/ 03/08  18:45:00,35.06,1.559492622,1.027743859
2023/ 03/08  19:00:00,35.06,1.618351628,1.085458648
2023/ 03/08  19:15:00,34.79,1.610013014,1.082243696
2023/ 03/08  19:30:00,34.52,1.607098911,1.078253011
2023/ 03/08  19:45:00,34.25,1.606087429,1.076171473
2023/ 03/08  20:00:00,33.98,1.470241696,0.978324428
2023/ 03/08  20:15:00,33.98,1.188543733,0.783999802
2023/ 03/08  20:30:00,33.98,1.20062479,0.796080859
2023/ 03/08  20:45:00,33.98,1.213552721,0.809008789
2023/ 03/08  21:00:00,33.98,1.223991029,0.819447098
2023/ 03/08  21:15:00,33.98,1.189951024,0.818539019
2023/ 03/08  21:30:00,33.98,1.185223049,0.813811045
2023/ 03/08  21:45:00,33.98,1.178834648,0.807422643
2023/ 03/08  22:00:00,33.98,1.170010627,0.798598622
2023/ 03/08  22:15:00,33.98,1.134431443,0.835902818
2023/ 03/08  22:30:00,33.98,1.608150039,1.193333623
2023/ 03/08  22:45:00,33.98,1.626227122,1.210025858
2023/ 03/08  23:00:00,33.98,1.642247834,1.224683554
2023/ 03/08  23:15:00,34.25,1.593154944,1.237385576
2023/ 03/08  23:30:00,34.52,1.285333778,1.017433505
2023/ 03/08  23:45:00,34.79,1.175521086,0.940210525
2023/ 03/08  24:00:00,35.06,1.177657113,0.942346552
2023/ 03/09  00:15:00,35.06,1.146558976,0.96087647
2023/ 03/09  00:30:00,35.06,1.156719563,0.971037057
2023/ 03/09  00:45:00,35.06,1.165503721,0.979821215
2023/ 03/09  01:00:00,35.06,1.171970436,0.98628793
2023/ 03/09  01:15:00,35.06,1.16617745,0.995117928
2023/ 03/09  01:30:00,35.06,1.170695685,0.999636163
2023/ 03/09  01:45:00,35.06,1.174290953,1.003231431
2023/ 03/09  02:00:00,35.06,1.177232006,1.006172484
2023/ 03/09  02:15:00,35.06,1.17217403,1.005942342
2023/ 03/09  02:30:00,35.06,1.170608,1.004376312
2023/ 03/09  02:45:00,35.06,1.168001265,1.001769577
2023/ 03/09  03:00:00,35.06,1.165255483,0.999023795
2023/ 03/09  03:15:00,35.285,1.151235205,0.988560926
2023/ 03/09  03:30:00,35.51,1.139999247,0.977324968
2023/ 03/09  03:45:00,35.735,1.127680223,0.965005944
2023/ 03/09  04:00:00,35.96,1.116033714,0.953359435
2023/ 03/09  04:15:00,35.96,1.134208997,0.96185282
2023/ 03/09  04:30:00,35.96,1.137616315,0.965260138
2023/ 03/09  04:45:00,35.96,1.145042624,0.972686446
2023/ 03/09  05:00:00,35.96,1.14839413,0.976037953
2023/ 03/09  05:15:00,35.96,1.177794287,0.968756999
2023/ 03/09  05:30:00,35.96,1.172799113,0.963761825
2023/ 03/09  05:45:00,35.96,1.165569014,0.956531726
2023/ 03/09  06:00:00,35.96,1.166955724,0.957918435
2023/ 03/09  06:15:00,35.96,1.180096131,0.943001159
2023/ 03/09  06:30:00,35.96,1.569995435,1.216465413
2023/ 03/09  06:45:00,35.96,1.493536239,1.138862117
2023/ 03/09  07:00:00,35.96,1.403142422,1.047346562
2023/ 03/09  07:15:00,36.23,1.350406796,0.968840811
2023/ 03/09  07:30:00,36.5,1.260848525,0.878358333
2023/ 03/09  07:45:00,36.77,0.96858815,0.652003757
2023/ 03/09  08:00:00,37.04,0.739021468,0.477185428
2023/ 03/09  08:15:00,37.535,0.711990578,0.480506094
2023/ 03/09  08:30:00,38.03,0.676438671,0.444954187
2023/ 03/09  08:45:00,38.525,0.615042904,0.383558421
2023/ 03/09  09:00:00,39.02,0.54333627,0.311851787
2023/ 03/09  09:15:00,39.02,0.583205268,0.335104881
2023/ 03/09  09:30:00,39.02,0.836583622,0.500989435
2023/ 03/09  09:45:00,39.02,0.825052688,0.488531579
2023/ 03/09  10:00:00,39.02,0.850662794,0.51322208
2023/ 03/09  10:15:00,39.785,0.573692434,0.2313819
2023/ 03/09  10:30:00,40.55,0.766146075,0.422975581
2023/ 03/09  10:45:00,41.315,0.550256768,0.270082874
2023/ 03/09  11:00:00,42.08,0.228417097,5.36E-03
2023/ 03/09  11:15:00,42.08,0.361801124,0.135703676
2023/ 03/09  11:30:00,42.08,0.495529017,0.269431568
2023/ 03/09  11:45:00,42.08,0.530122148,0.304024699
2023/ 03/09  12:00:00,42.08,0.56803028,0.341932832
2023/ 03/09  12:15:00,41.81,0.583006882,0.360226613
2023/ 03/09  12:30:00,41.54,0.607699553,0.384919284
2023/ 03/09  12:45:00,41.27,0.636570049,0.41378978
2023/ 03/09  13:00:00,41,0.866806416,0.586309172
2023/ 03/09  13:15:00,40.235,1.107926372,0.772465277
2023/ 03/09  13:30:00,39.47,1.137544402,0.800769776
2023/ 03/09  13:45:00,38.705,1.157920828,0.81984325
2023/ 03/09  14:00:00,37.94,1.178406905,0.839036234
2023/ 03/09  14:15:00,37.715,0.902587366,0.641326034
2023/ 03/09  14:30:00,37.49,0.761618482,0.541940919
2023/ 03/09  14:45:00,37.265,0.757892433,0.538214869
2023/ 03/09  15:00:00,37.04,0.751367835,0.531690272
2023/ 03/09  15:15:00,37.265,0.771533681,0.533135047
2023/ 03/09  15:30:00,37.49,0.775373017,0.536974383
2023/ 03/09  15:45:00,37.715,0.787396479,0.548997845
2023/ 03/09  16:00:00,37.94,0.803969188,0.565570554
2023/ 03/09  16:15:00,37.715,0.885958759,0.585449517
2023/ 03/09  16:30:00,37.49,0.927461358,0.626952116
2023/ 03/09  16:45:00,37.265,0.965056529,0.664547287
2023/ 03/09  17:00:00,37.04,1.008001165,0.707491922
2023/ 03/09  17:15:00,37.04,1.45604787,0.961314687
2023/ 03/09  17:30:00,37.04,1.410610776,0.914590759
2023/ 03/09  17:45:00,37.04,1.385401378,0.888098357
2023/ 03/09  18:00:00,37.04,1.390342177,0.891767139
2023/ 03/09  18:15:00,37.04,1.29840059,0.793784287
2023/ 03/09  18:30:00,37.04,1.008540873,0.592708741
2023/ 03/09  18:45:00,37.04,1.027939183,0.612107051
2023/ 03/09  19:00:00,37.04,1.0477488,0.631916668
2023/ 03/09  19:15:00,37.04,1.046835142,0.637254639
2023/ 03/09  19:30:00,37.04,1.055564418,0.645983916
2023/ 03/09  19:45:00,37.04,1.062550347,0.652969845
2023/ 03/09  20:00:00,37.04,1.070164824,0.660584322
2023/ 03/09  20:15:00,37.265,1.510459056,0.988742131
2023/ 03/09  20:30:00,37.49,1.497495526,0.974558605
2023/ 03/09  20:45:00,37.715,1.482597748,0.95846995
2023/ 03/09  21:00:00,37.94,1.471019149,0.945727096
2023/ 03/09  21:15:00,37.94,1.321255319,0.867109952
2023/ 03/09  21:30:00,37.94,1.059165518,0.687753513
2023/ 03/09  21:45:00,37.94,1.085448498,0.714036493
2023/ 03/09  22:00:00,37.94,1.121339664,0.749927659
2023/ 03/09  22:15:00,37.94,1.05595873,0.757430104
2023/ 03/09  22:30:00,37.94,1.059542143,0.761013517
2023/ 03/09  22:45:00,37.94,1.057730494,0.759201869
2023/ 03/09  23:00:00,37.94,1.054981158,0.756452532
2023/ 03/09  23:15:00,37.94,1.015294475,0.779983915
2023/ 03/09  23:30:00,37.94,1.029136831,0.79382627
2023/ 03/09  23:45:00,37.94,1.03905213,0.803741569
2023/ 03/09  24:00:00,37.94,1.048273959,0.812963398
2023/ 03/10  00:15:00,37.715,1.016132963,0.830450457
2023/ 03/10  00:30:00,37.49,1.027656398,0.841973892
2023/ 03/10  00:45:00,37.265,1.029009111,0.843326605
2023/ 03/10  01:00:00,37.04,1.049360192,0.863677686
2023/ 03/10  01:15:00,37.265,1.490109051,1.20227874
2023/ 03/10  01:30:00,37.49,1.485488352,1.195887015
2023/ 03/10  01:45:00,37.715,1.477910863,1.186538845
2023/ 03/10  02:00:00,37.94,1.200685851,0.985255653
2023/ 03/10  02:15:00,37.445,1.0542429,0.888011212
2023/ 03/10  02:30:00,36.95,1.070194552,0.903962864
2023/ 03/10  02:45:00,36.455,1.084678893,0.918447204
2023/ 03/10  03:00:00,35.96,1.099335175,0.933103487
2023/ 03/10  03:15:00,35.96,1.104089983,0.941415704
2023/ 03/10  03:30:00,35.96,1.111361115,0.948686836
2023/ 03/10  03:45:00,35.96,1.116997412,0.954323133
2023/ 03/10  04:00:00,35.96,1.123227724,0.960553445
2023/ 03/10  04:15:00,35.735,1.146081004,0.973724827
2023/ 03/10  04:30:00,35.51,1.164972303,0.992616126
2023/ 03/10  04:45:00,35.285,1.184153903,1.011797726
2023/ 03/10  05:00:00,35.06,1.204658306,1.032302128
2023/ 03/10  05:15:00,34.79,1.23898936,1.029952072
2023/ 03/10  05:30:00,34.52,1.24397366,1.034936372
2023/ 03/10  05:45:00,34.25,1.25009833,1.041061041
2023/ 03/10  06:00:00,33.98,1.256730261,1.047692973
2023/ 03/10  06:15:00,34.25,1.278005148,1.040910176
2023/ 03/10  06:30:00,34.52,1.241990078,1.004895106
2023/ 03/10  06:45:00,34.79,1.186636754,0.949541783
2023/ 03/10  07:00:00,35.06,1.125976724,0.888881753
2023/ 03/10  07:15:00,35.285,1.532372324,1.154727281
2023/ 03/10  07:30:00,35.51,1.450634007,1.072045901
2023/ 03/10  07:45:00,35.735,1.405076563,1.02556627
2023/ 03/10  08:00:00,35.96,1.378543487,0.998128421
2023/ 03/10  08:15:00,36.23,1.403021096,1.052087309
2023/ 03/10  08:30:00,36.5,1.421019209,1.069273767
2023/ 03/10  08:45:00,36.77,1.312582498,0.991626456
2023/ 03/10  09:00:00,37.04,1.000711388,0.769226905
2023/ 03/10  09:15:00,37.76,1.012852548,0.79369985
2023/ 03/10  09:30:00,38.48,1.020042615,0.800889918
2023/ 03/10  09:45:00,39.2,1.01662389,0.797471193
2023/ 03/10  10:00:00,39.92,1.009642629,0.790489932
2023/ 03/10  10:15:00,39.92,1.011037363,0.787977413
2023/ 03/10  10:30:00,39.92,1.444646786,1.105596937
2023/ 03/10  10:45:00,39.92,1.415206161,1.075199158
2023/ 03/10  11:00:00,39.92,1.382062277,1.041132726
2023/ 03/10  11:15:00,40.19,1.31605894,0.971151927
2023/ 03/10  11:30:00,40.46,1.22192604,0.881223022
2023/ 03/10  11:45:00,40.73,0.816134585,0.590037137
2023/ 03/10  12:00:00,41,0.813330809,0.587233361
2023/ 03/10  12:15:00,41,0.784351701,0.561571433
2023/ 03/10  12:30:00,41,0.75709249,0.534312222
2023/ 03/10  12:45:00,41,0.750872742,0.528092474
2023/ 03/10  13:00:00,41,0.752371197,0.529590928
2023/ 03/10  13:15:00,41.765,0.726349009,0.507301062
2023/ 03/10  13:30:00,42.53,0.717474868,0.49842692
2023/ 03/10  13:45:00,43.295,0.673055118,0.45400717
2023/ 03/10  14:00:00,44.06,0.616035485,0.396987538
2023/ 03/10  14:15:00,43.79,0.959283471,0.625205874
2023/ 03/10  14:30:00,43.52,0.884024008,0.548755158
2023/ 03/10  14:45:00,43.25,0.859053828,0.522625164
2023/ 03/10  15:00:00,42.98,0.85577617,0.518196689
2023/ 03/10  15:15:00,42.755,0.810842334,0.486344249
2023/ 03/10  15:30:00,42.53,0.585724005,0.347325371
2023/ 03/10  15:45:00,42.305,0.65384556,0.415446926
